username,rating,review_text,date,likes,comments,viewing_type,user_liked
davidnigelco,6,"I remember all the hype about this back in 2020! Shame it took a course in my fourth/last year of college before I pressed play on this…Anyway, I thought this was effective and authentic. Your way of life and finances really do dictate how you live your life tbh… the resentment towards each other (Nimfa, a saleslady, belittling his janitor boyfriend) is real; you resent each other because you both cannot lift each other up, yet the system is unfortunately devised in a way that keeps you both down. While it very much feels like something so inspired by films from the late 2010s, its themes held up really well. Five years after its release, I’ve never seen class resentment be so pervasive all over. Watching this in 2025 made me realize that wow, this has been a dilemma for ages. Nimfa resorts to participating as a caller in a radio program, whose misogynist host attacks her for her decisions. However, Nimfa’s actions were dictated so by her circumstances; you cannot blame someone for doing what they do if they’re in the margins of society. I really liked how Raffy Tulfo was satirized here. Its ending was a bit too far-fetched, if you watched in 2020. But in a time that is currently very much intent on ‘eating the rich,’ and after Luigi Mangione did what he did, it’s not far-fetched anymore. Maybe this film was ahead of its time tbh… Anyway, I was cracking up over several jokes. I particularly liked the scene where Nimfa’s workmate was revealed to be fucking Nimfa’s boyfriend 😂 just insane throughout.I just didn’t really like the abundance of sexual jokes… it felt incredibly juvenile. If you get off on making animals freaky, then please go all the way, instead of showing them moaning so sexually and then revealing they’re just having a foodgasm. This was hailed as a boundary-pushing film, but all I got was a work that felt too afraid to be unabashedly themselves. You’d get the respect you crave if you own the furry freak in you. Nonetheless though, I think it’s a good critique on the system that pits the poor against each other! It aged well.",2025-09-04,0,0,watch,True
berrymash,6,love the art style and the animation and totoong hayop silang lahat <3,2025-09-04,0,0,watch,False
livelaughlebi,5,"I'm so torn about this film; on one hand, the plot reeked of played-out Filipino movie tropes, and on the other, the animation was just breathtaking. The opening scenes showing the animated version of a furry alternate universe of Manila was both amusing and astounding, as they were able to capture the essence of the urban streets, not to the countless nods to certain Filipino customs. However, from the get-go, I was also able to predict more than half of the plot... GAH! HOW IS IT POSSIBLE TO LOVE AND HATE SOMETHING AT THE SAME TIME!",2025-09-03,0,0,watch,False
violets97,8,"i finally watched this after putting it off for so long, and i actually liked it! though the story is a typical filipino story, it wouldn’t be as good if it wasn’t for the animation. the animation itself gave the story its charm for how ordinary it is, yet done extraordinarily because of the animation. all i wish is for more filipino animated movies because this one was really great! this wouldn’t have paid off if this was a movie with actual people. cheers to filipino animators and i hope for more opportunities for them! ❤️",2025-09-03,0,0,watch,False
proctorsemhouse,5,dumb bitch,2025-09-01,0,0,watch,False
owldrain,8,dedma sa reviews. basta na enjoy q ‘to 🤣endgame couple was soooo cute ><,2025-08-30,0,0,watch,False
96a,4,the animators carried the whole movie,2025-08-26,0,0,watch,False
marjojuliana,6,"whatever, Papa P cameo 💝",2024-11-10,0,0,watch,False
dos_por_dos,5,parang akong na-food coma sa sobrang busog na pares pero dahil sobrang daming tubig lang ang ininom ko para mabusog kase ang appetizing naman kase ng itsura.,2025-08-21,0,0,watch,True
jjaeja_,3,Genuinely what also fuck you Robin Padilla,2025-08-18,0,0,watch,False
triixter,5,hayop basta tawang-tawa ako,2025-08-17,0,0,watch,False
vensilog,5,1st watchTV | Pioneer home,2025-08-15,0,0,watch,True
krnasgf,7,ganda ng animation tas nakakatawa yung mga parody na brands 😭 MAANGAS DIN KASI mga sikat na artista rin pala yung mga voice actor WHWHWHWHW pero nakakainis lang yung plot jusko po 😭😭😭😭 parang ang weird din di masyado na-highlight yung labor rallies nila blah blah dapat mas malala p nangyari dun kay iñigo e 🙏,2025-08-13,0,0,watch,False
babygirlteya,4,Cute lng haha mas masahol pa sa hayop bwiset like who glorifies pangangabit and WALANG KATAPUSANG PARES POTA lahat ata ng plot sa fil telenovela nilagay na rito,2025-08-08,0,0,watch,False
rosch_hour,6,animation: 100/10story: 4/10,2025-08-08,0,0,watch,False
overrhisgravee,4,what even,2025-08-08T06:33:48.972Z,0,0,watch,False
halloblax,8,dialogue was bad that it ended up a good thing for me hahaha napadami tawa q tbh,2025-08-05,0,0,watch,False
lxlthxttx,6,Arf arf dejk tanginBago siya (atleast for me),2025-08-02,0,0,watch,False
laikagutz,5,loved the animation pero tangina pa rin ni robin padilla,2025-08-01,0,0,watch,False
bukopieluvr,9,sooo funny and smart i was ijboling at every scene that my prof pointed it out the next meeting. also: Papa P film for FFS #3.(watched for Media Studies: Filipino Film and Society class),2025-07-10,0,0,watch,True
eightsfilm,6,"hay. sana yumaman si nimfa na walang lalake. i love the animation!! this film should not be taken seriously, a good laugh lang. hahahaahahstars r for the animation lng!!",2025-07-27,0,0,watch,False
precilla,6,puta si piolo pascual VA,2025-07-27,0,0,watch,False
ladychiltren,2,BAHAHHAHAHAHHAHAHAHAHA ANO ‘TO😭,2025-07-23,0,0,watch,False
ashtigmatism,10,"MUST WATCH TALAGA SOBRA KO TALAGA TONG FAVORITE FOREVERSAME DIRECTOR PALA NG SAVING SALLY KAYA NAMAN PALA SOBRANG TOP TIER CHEFS KISS NAPAKA NAMAN TALAGA PAKISS NGA NG BRAIN AVIDI cant stress this enough talaga the amount of care put into every single frame by the animators and storytellers is AMAZING. especially for a comedy movie, sobra talagang ganda nacapture yung huong essence ng fili core. tapos the casting?????? chefs kiss talaga SOBRA as in arci muñoz as jhemerlyn tangina ang funny talaga love na love ko talaga tothe animation talaga never ako makaka get over super smooth and light and saktong sakto lang sa story and vibe,,, international level animating and storytelling",2025-07-23,0,0,rewatch,True
m4xinne,5,"animation is AMAZING, wish the plot and tropes are better executed",2025-07-22,0,0,watch,False
reiminisce,2,one star for the animation,2025-07-22,0,0,rewatch,False
tidee_pods,1,Zootopia R18,2025-07-20,1,0,watch,False
augustloaded,6,ANG BOSES NI INIGO HELLO? UGH DADDYY.. this movie is one of the reasons kung bakit dapat MAGING FAITHFUL AND PUMILI KAYO NG TAMA,2025-07-19,0,0,watch,False
miloouu,6,afaka oa,2024-04-30,0,0,watch,False
chryzocola,,"putangina mo papa jorge!!! hayop kayong lahat. walang kwentang kwento. totoo si nimfa, storya niya 'to!! putanginang mga hayop, hayop nga.",2025-07-17,0,0,watch,False
holl1east,4,hahahahahahahh,2025-07-17,0,0,watch,False
shirofilms_,6,Hayop sa kalibugan hahahahaha,2025-07-15,0,0,watch,False
marlboroasul,4,eraserhens,2025-07-15,0,0,watch,False
hokkaidun,,K lang. Ganda ng animation pero walang substance tapos maririnig mo pa si Robin Padilla.,2025-07-15,0,0,watch,False
keirammans,8,i enjoyed this tangina ang funny talaga ! bring back animation like this-1 star kasi tangina mo robin padilla,2025-07-15,0,0,watch,False
encorefilms,8,minus one star kasi naiirita ako sa boses ni robin,2025-07-14,0,0,watch,True
kviexz,6,"iniisip ko, if this is a real life film-based, it'd be dropped after a minute lol. kasi it's the typical filo script na sampalan, mayaman mahirap, may kabit, maagang nabuntis na kapatid, etc. but the animation made it really fun.",2025-07-14,0,0,watch,False
kneecough,2,Korny talaga ng mga Pinoy sa letterbox,2025-07-12,0,0,watch,False
seserein,9,10/10 animation 10/10 VA's,2025-07-13T05:14:24.084Z,0,0,watch,False
