review_id,sentence_num,username,date,rating,source,sentence
383,1,bazookasmooth,2024-10-28 00:00:00.000,100.0,ltbx,still has a very relevant critique on homophobia and toxic masculinity
383,2,bazookasmooth,2024-10-28 00:00:00.000,100.0,ltbx,the fact that benjie's advocacy and views never faltered despite going through all of that military training is everythinggg <3 it's funny how everything about this film is still so special to me considering how i grew up watching this
383,3,bazookasmooth,2024-10-28 00:00:00.000,100.0,ltbx,didn't disappoint at all
384,1,jekoaguado,2024-10-06 00:00:00.000,100.0,ltbx,Avoided this during the years it came out because it was cool to hate on it
384,2,jekoaguado,2024-10-06 00:00:00.000,100.0,ltbx,I'm so glad I grew up
384,3,jekoaguado,2024-10-06 00:00:00.000,100.0,ltbx,Direk Wenn's comedy has a certain magic to it that is hard to replicate
385,1,boohoobitch,2024-10-06 00:00:00.000,100.0,ltbx,the ONLY praybeyt benjamin in my eyes
386,1,bughawsofus,2024-10-02 00:00:00.000,80.0,ltbx,what mandatory rotc does to a mf
387,1,sassybee,2024-09-22 00:00:00.000,100.0,ltbx,WELCOME HOME POPSIEEEEEE
388,1,gwenverse,2024-09-10 00:00:00.000,100.0,ltbx,my mulan
389,1,ywhdrl,2024-09-07 00:00:00.000,100.0,ltbx,benjie my gay rights defender
390,1,fromisgrls,2024-09-04 00:00:00.000,,ltbx,PASS ME THE AK SUH
391,1,blairbedumb,2023-08-30 00:00:00.000,100.0,ltbx,Mulan ph
392,1,allurio,2024-08-19 00:00:00.000,80.0,ltbx,HWHAHHAHAHAHAHAHWHAHAH LARO
393,1,vanellopea,2024-08-18 00:00:00.000,100.0,ltbx,MULAN COULD NEVER
394,1,s_annnee,2024-08-14 00:00:00.000,100.0,ltbx,I NEED MORE NIKKI VALDEZ FILM
395,1,pewpshet,2024-08-12 00:00:00.000,100.0,ltbx,watched a supercut para maalala ko ung nangyare sobrang patok sana
395,2,pewpshet,2024-08-12 00:00:00.000,100.0,ltbx,5/5 kung walang racist undertones ung character ni billy aladdin and hindi sya pro-war
396,1,bonk442,2024-08-09 00:00:00.000,60.0,ltbx,the filipino film industry has mastered brainrot before it was even called brainrot
398,1,theflyingduck,2024-07-28 00:00:00.000,,ltbx,directed by taika waititi
399,1,bigdaddybea0_0,2024-07-27 00:00:00.000,,ltbx,telling my kids this was mulan
400,1,ysabbynila,2024-07-26 00:00:00.000,80.0,ltbx,Ok I see the impact on the community na because they addressed the stigma explicitly
400,2,ysabbynila,2024-07-26 00:00:00.000,80.0,ltbx,"However, it’s still ironic how they portrayed the detrimental perception of gay men being predatory of other men"
401,1,twigxsie,2024-07-16 00:00:00.000,40.0,ltbx,For why
402,2,aeslaw,2024-07-13 00:00:00.000,100.0,ltbx,"but historically speaking, they should’ve joined the new people’s army instead"
403,1,anadominiquea,2024-06-29 00:00:00.000,,ltbx,Nagpustahan kami pero sabay kaming natalo
404,1,zoey_de_leon,2024-07-12 00:00:00.000,80.0,ltbx,Funny yet cringy at times but still bearable for the movie for having a heart and soul
404,2,zoey_de_leon,2024-07-12 00:00:00.000,80.0,ltbx,Let's see if the sequel remains with that dignity and doesn't show its cashgrab purpose
406,1,ruelinq,2024-07-04 00:00:00.000,100.0,ltbx,"Pro-war, military propaganda, and some questionable jokes aside, I didn't expect that the humor and pacing nung movie would hold up nicely until this day"
406,2,ruelinq,2024-07-04 00:00:00.000,100.0,ltbx,Kada minuto super entertaining parin nito
406,3,ruelinq,2024-07-04 00:00:00.000,100.0,ltbx,Had lots of laugh remembering all the punchlines
406,4,ruelinq,2024-07-04 00:00:00.000,100.0,ltbx,"Ang hirap lang panoorin as a lesbian, nakakaumay mga lalaki"
407,1,m1kay,2024-07-04 00:00:00.000,100.0,ltbx,pogi ni derek putangina
408,1,jryeeeee,2024-07-01 00:00:00.000,100.0,ltbx,aliw sa ending na magkamukha si benjie at gf ni brandon hahsajhsahha kainis
409,1,jhian,2024-06-28 00:00:00.000,80.0,ltbx,filo films and its vice ganda obsession
410,1,wknjrizz,2024-06-28 00:00:00.000,100.0,ltbx,it doesn't have to be a vv good film to be enjoyed
411,1,groovf,2024-06-24 00:00:00.000,100.0,ltbx,GAY never DIE because this is a comedy movie
412,1,dialcues,2024-06-20 00:00:00.000,,ltbx,welcome home papsie
413,1,cheoldiokno,2024-06-22 00:00:00.000,,ltbx,pinanood ko ulit coz nag-resign na si madam vp as deped sec
414,1,katsye,2024-06-21 00:00:00.000,60.0,ltbx,"puro kayo atay, balunbalunan, wala kayong puso"
415,1,sushiklai,2024-06-20 00:00:00.000,100.0,ltbx,this movie screams my childhood
416,1,kennamot,2024-03-24 00:00:00.000,80.0,ltbx,may cd ako neto nung g4 pa ko tapos hiniram ng adviser ko hanggang sa di na binalik
417,1,y0nskiee,2024-06-06 00:00:00.000,100.0,ltbx,Wenn V
417,2,y0nskiee,2024-06-06 00:00:00.000,100.0,ltbx,Deramas knows how to make pinoy comedy that actualy hits unlike vice ganda
418,1,monlee07,2024-06-01 00:00:00.000,100.0,ltbx,"Benjamin ""Benjie"" Santos VIII, mulan could never"
419,1,taylorlovesme,2024-05-31 00:00:00.000,100.0,ltbx,I DID NOT ENJOY THIS AS A KID BUT NOW AS AN ADULT THIS IS SO CAMP
420,1,crinquels,2024-06-01 00:00:00.000,100.0,ltbx,not so modern day mulan
420,2,crinquels,2024-06-01 00:00:00.000,100.0,ltbx,why did i just realize that
421,1,kasuonoki,2024-05-28 00:00:00.000,100.0,ltbx,this is EVERYTHING
423,1,azaiety_,2024-05-20 00:00:00.000,80.0,ltbx,"ang cute ni jimmy santos, best dad hahaha"
424,1,hoerrormovies,2024-05-14 00:00:00.000,100.0,ltbx,"started for vice ganda, stayed for the homosexual military propaganda"
425,1,esponicio,2024-05-09 00:00:00.000,,ltbx,"Welcome home, PAPSIEeE"
426,1,summerxxsadness,2024-05-02 00:00:00.000,100.0,ltbx,utot gun w laser sound effects
426,2,summerxxsadness,2024-05-02 00:00:00.000,100.0,ltbx,hay wenn deramas iba k tlaga
427,1,tittiana,2024-04-30 00:00:00.000,100.0,ltbx,mulan live action if it slayed
428,1,primhadid,2021-12-29 00:00:00.000,100.0,ltbx,WELCOME HOME PAPSIE
429,1,annedotrawstar,2024-04-28 00:00:00.000,100.0,ltbx,ilabyu ion perez
430,1,dumbledoresjuul,2024-04-25 00:00:00.000,100.0,ltbx,i could write a dissertation on this
432,1,thewaitingroom,2024-04-24 00:00:00.000,100.0,ltbx,this is literally just like mulanmy gf’s rating: 1/5
433,1,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,"With the announcement of Vice Ganda's new project with Jun Lana in the works, I thought I would revisit some of the films in his filmography and I gotta say, while Praybeyt Benjamin didn't exactly age all that well, it became the better Mulan live action we deserve lmao"
433,2,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,"I mean, imagine that"
433,3,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,It has all of Wenn V
433,4,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,"Deramas' stylings and add to that a fresh out of the gates of his success as a noontime host and celebrated comedian, getting the chance to helm his own movie, Vice Ganda shows up here with his signature comedic style"
433,5,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,"The only thing is, and my Dad has said this before and I agree, there's a Vice who gets directed to say jokes and there's a Vice who does adlibs and jokes impromptu that somehow shows a completely polarizing way you experience his comedy"
433,6,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,"Here, the gags and style were fresh for that time"
433,7,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,His command of the camera feels special but it wore out at some point because I feel like Vice does well in situations in the moment not exactly prepared for him
433,8,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,"I do have to say, in the moments that allow him to show vulnerability, I don't hate it, especially with the theme of ""a gay man having to play up being a brusque man in order to serve in the military"""
433,9,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,"Yes, the theme of why should it be any different for him to serve his country as a gay man than being the stereotypical cishet with big muscles"
433,10,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,"Sure, this feels like a propaganda film but if you're gonna serve your country , SERVE CUNT lmaoooooAnyway, it's still a shame that they didn't get Jimmy Santos in the second movie to play Benji's dad"
433,11,lemisfitvee,2024-04-22 00:00:00.000,100.0,ltbx,"The OG ""SI OA"""
435,1,magentazyla,2024-04-18 00:00:00.000,100.0,ltbx,AN ICONIC FILM ALWAYS
436,1,mpxnganiban,2024-04-16 00:00:00.000,80.0,ltbx,mulan live action yarn
437,1,hhachi,2024-04-13 00:00:00.000,100.0,ltbx,going to tell my kids this was mulan
438,1,jiakyuu,2024-04-12 00:00:00.000,100.0,ltbx,the way na bentang benta parin saken ung ibang lines dito
439,1,krmtthwdgl,2024-04-11 00:00:00.000,100.0,ltbx,movie marathon and multi tasking
440,1,muegz,2024-03-29 00:00:00.000,100.0,ltbx,benjie walked so mulan could run
441,1,imsuperace,2024-03-29 00:00:00.000,80.0,ltbx,“Pag bakla ba salot na agad
441,2,imsuperace,2024-03-29 00:00:00.000,80.0,ltbx,Di ba pwedeng malas muna
442,1,rickkkk,2024-03-18 00:00:00.000,100.0,ltbx,This is me when ROTC
443,1,kaiser_indat,2024-03-17 00:00:00.000,100.0,ltbx,5/10 = mid
444,1,sharahmarie,2024-03-13 00:00:00.000,,ltbx,this won't fly if it was made today
445,1,aerinaga,2024-03-08 00:00:00.000,100.0,ltbx,"she put the L, I and Q in the LGBTQIA ‘cause shes an ICONE, LEGEND, & A QUEEN"
445,2,aerinaga,2024-03-08 00:00:00.000,100.0,ltbx,and most importantly she birthed to millions of baklang kanal humor
446,1,vgswift,2024-03-10 00:00:00.000,100.0,ltbx,105 minutes of just vice ganda breaking the fourth wall
447,1,vgswift,2024-03-10 00:00:00.000,100.0,ltbx,all unseriousness in one film
448,1,laikhuh,2024-03-09 00:00:00.000,100.0,ltbx,while prepping for Ed Sheeran’s mathematics tour mnl <3
449,1,tyleero,2024-03-09 00:00:00.000,100.0,ltbx,ikembot mo ikembot mo ikembot mo
450,1,andie5000,2024-03-08 00:00:00.000,100.0,ltbx,- WELCOME HOME PAPSIIII- *sinapak* BAKLA
451,1,djsvane,2024-03-07 00:00:00.000,100.0,ltbx,the acceptable mulan live action adaptation
452,1,wubimeowmi,2024-03-07 00:00:00.000,100.0,ltbx,gusto ko lang sabihin sobra saya ko nilagay na finally sa youtube thank you abs-cbn star cinema mahal ko kau so much :')))))
454,1,charmsumi,2019-04-19 00:00:00.000,100.0,ltbx,memorized dadalhin bc of this film
455,1,rhiyana__,2024-02-12 00:00:00.000,100.0,ltbx,Bayonetta dupe
456,1,ajduyac,2024-01-23 00:00:00.000,100.0,ltbx,Vice Ganda devoured
457,1,sinenini,2024-01-17 00:00:00.000,100.0,ltbx,mga senyales na need ko na magtherapy: when i cant tell how many times i’ve rewatched a meme & deramas movie in the past weeks (effective copium for a certain period of time icl)
458,1,fishphileo,2024-01-09 00:00:00.000,100.0,ltbx,"Largely runs on one kind of joke, but Vice Ganda delivers pretty well throughout"
458,2,fishphileo,2024-01-09 00:00:00.000,100.0,ltbx,"Star-making, that's for sure"
458,3,fishphileo,2024-01-09 00:00:00.000,100.0,ltbx,One of the better Ganda-Deramas collaborations
459,1,justaboy26,2024-01-14 00:00:00.000,100.0,ltbx,Ended the mulan live action
460,1,deyayel,2024-01-13 00:00:00.000,,ltbx,needed the laugh
461,1,feiwun,2024-01-11 13:20:01.608,100.0,ltbx,ended homophobia <3
462,1,ooohqueen,2024-01-05 00:00:00.000,100.0,ltbx,her most underrated (
462,2,ooohqueen,2024-01-05 00:00:00.000,100.0,ltbx,") film of all time just because hindi sha accessible (wala sa youtube, wala sa netflix) LOVE YEW MEME VICEEEEEE"
462,3,ooohqueen,2024-01-05 00:00:00.000,100.0,ltbx,WAPAKELZ SA BASHERS
463,1,ker03,2024-01-03 00:00:00.000,,ltbx,The only Mulan live action that exists
464,1,redriosi,2024-01-02 00:00:00.000,100.0,ltbx,The only good Mulan adaptation
465,1,rueii,2023-12-30 00:00:00.000,100.0,ltbx,nasa wish list ko na ang utot gun
466,1,johnceljames,2011-12-29 00:00:00.000,100.0,ltbx,Alternate universe mulan
467,1,orchidbrainrot,2023-12-20 00:00:00.000,100.0,ltbx,si camp
468,1,beesr4u,2023-12-18 00:00:00.000,,ltbx,born to slay but forced to serve
469,1,uncertainly,2023-12-01 00:00:00.000,100.0,ltbx,best film ever
470,1,kuyaed,2023-11-30 00:00:00.000,60.0,ltbx,"This movie, in today's cultural atmosphere, will definitely not land because this was so problematic in many ways and forms"
470,2,kuyaed,2023-11-30 00:00:00.000,60.0,ltbx,"But we gotta admit, back in its release heyday, people ate this up because it was so funny for that time's ""canal"" humor"
471,1,jihyozxc,2023-11-12 00:00:00.000,100.0,ltbx,iconic sha ya funny
473,1,msmime016,2023-09-07 00:00:00.000,100.0,ltbx,Now why was he talking like a horse for so long
474,1,aquafinna,2023-09-06 00:00:00.000,40.0,ltbx,horrific acting
475,1,1amr4y,2023-08-31 00:00:00.000,100.0,ltbx,wala si richard yap pero maganda parin
476,1,santisimas,2023-08-31 00:00:00.000,80.0,ltbx,funny in a turn your brain off love it
478,1,icedsam,2023-08-17 00:00:00.000,40.0,ltbx,so camp
479,1,inmypris0n,2023-08-13 00:00:00.000,100.0,ltbx,WHAVSHAVBSHAHAHA A MASTERPIECE
480,1,setzy,2023-08-10 03:05:22.073,100.0,ltbx,peak filipino cinema
481,1,jjewelr,2023-08-03 00:00:00.000,100.0,ltbx,"Tbh, this is my fav VG film bc of the banters tsaka super funny talaga ng casts like theyre not even trying that hard"
481,2,jjewelr,2023-08-03 00:00:00.000,100.0,ltbx,I mean i like it in a sense na nakakatawa at nakakahappy kasi parang lgbt member shea then people doubt her pero soon naging proud sila bc of her like achievements ba basta its something like that and i rlly rlly love this
481,3,jjewelr,2023-08-03 00:00:00.000,100.0,ltbx,"If may pwede mapanood ulit sa cinema, ill choose to watch this over and over again"
482,1,whatjuwatching,2023-07-27 06:25:14.815,60.0,ltbx,'Di ko maintindihan political alignment ng pelikula na to sa totoo lang
484,1,kirby0409,2023-07-23 00:00:00.000,100.0,ltbx,"My favorite part was when Pryabeyt Benjamin said, “It’s Praybetin’ Time” then Praybeted all over the place"
484,2,kirby0409,2023-07-23 00:00:00.000,100.0,ltbx,Definitely one of the most Filipinos films ever 11/10 would watch again
485,1,kingpilipit,2023-07-17 00:00:00.000,100.0,ltbx,the philippines has a problem
486,1,ciubalmarcus,2023-07-10 00:00:00.000,40.0,ltbx,Mulan can never attain this type of camp and silliness
486,2,ciubalmarcus,2023-07-10 00:00:00.000,40.0,ltbx,Unfortunately Benjie can't live up to its significance
487,1,ronnivore,2023-07-08 00:00:00.000,100.0,ltbx,Vice Ganda as Fa Mulan in a Filipino slapstick comedy filled with out-of-date themes and questionable storylines… yet it kind of works
487,2,ronnivore,2023-07-08 00:00:00.000,100.0,ltbx,"""The Unkabogable Praybeyt Benjamin"" works as an afternoon past-time"
487,3,ronnivore,2023-07-08 00:00:00.000,100.0,ltbx,[Watched on Kapamilya Channel]
488,1,bayon,2023-07-01 00:00:00.000,100.0,ltbx,vice ganda: I’m the only bitch serving cunt here  omg  I’m soooo embarrassed
489,1,anialikesfilms,2018-10-18 00:00:00.000,,ltbx,directed by taika waititi
490,1,jouleofilms,2012-04-01 00:00:00.000,100.0,ltbx,"UNKABOGABLE, it didn’t need a sequel"
491,1,patrisyamigel,2023-06-21 00:00:00.000,60.0,ltbx,"I am really not a fan of comedy films, that is for sure"
491,2,patrisyamigel,2023-06-21 00:00:00.000,60.0,ltbx,I like that the film discusses some issues about the lgbtqia+
491,3,patrisyamigel,2023-06-21 00:00:00.000,60.0,ltbx,"However, this film genre is really not my cup of tea"
491,4,patrisyamigel,2023-06-21 00:00:00.000,60.0,ltbx,Or am I lacking some humor
491,5,patrisyamigel,2023-06-21 00:00:00.000,60.0,ltbx,"I don't know, I don't find it funny when there are some sensual scenes"
491,6,patrisyamigel,2023-06-21 00:00:00.000,60.0,ltbx,"Or when someone is saying harsh words and labelling it as a joke, so it won't deem offensive"
491,7,patrisyamigel,2023-06-21 00:00:00.000,60.0,ltbx,"And I hate the part in the movie where one of the supporting character is being mad, because the main character is not out as a gay"
491,8,patrisyamigel,2023-06-21 00:00:00.000,60.0,ltbx,"As if our society is more accepting, hmp"
492,1,akosipatroclus,2023-06-12 00:00:00.000,80.0,ltbx,Mulan live action Filipino version eme
492,2,akosipatroclus,2023-06-12 00:00:00.000,80.0,ltbx,"one of my key takeways sa pelikula na 'to, nagiging kasangkapan sya upang magkaron ng sense of homonationalism yung audience which is okay at hindi okay in some point hahahaha"
492,3,akosipatroclus,2023-06-12 00:00:00.000,80.0,ltbx,bakit kailangan pa magkaroon ng significant achievements o great deeds ang bakla para lubusang matanggap ng lipunan ang pinili nyang kasarian o sabihin nang pagkatao nya
492,4,akosipatroclus,2023-06-12 00:00:00.000,80.0,ltbx,(pagliligtas ni Praybeyt Benjamin sa lolo nya sa kabila ng pagtanggal sa kanya sa army dulot ng istigma at diskriminasyon) nagkakaroon tuloy ng istupidong nosyon na tanggap at may halaga lang ang mga bakla kung ito ay tumutugon/sumusunod sa mga values/norms na inimpose ng mga institusyon/organisasyon na bumubuo sa lipunan para sa mga hindi heteronormal (hal
492,5,akosipatroclus,2023-06-12 00:00:00.000,80.0,ltbx,"kapag disente manamit o di kaya ay mataas ang grado sa eskwela o pag-aaruga ng pamilya dahil walang magiging asawa) tas pag indi nasusunod ang value at norms, ituturing na baklang kalye, baklang karnibal, baklang kanal or worse ikakahiya, itatakwil, icacancel"
493,1,trail_trick,2023-06-08 00:00:00.000,100.0,ltbx,still the best mulan la remake
494,1,hotdamnitspaulo,2023-06-02 00:00:00.000,100.0,ltbx,starting priDEMONth right
494,2,hotdamnitspaulo,2023-06-02 00:00:00.000,100.0,ltbx,loved this one as a kid and i still love it now
497,1,msmime016,2023-04-10 00:00:00.000,100.0,ltbx,The plants vs zombies killed me
498,1,girlorphee,2022-11-03 00:00:00.000,100.0,ltbx,the real camp is hereeeee
499,1,celinelagundi,2023-03-09 00:00:00.000,100.0,ltbx,"Thesis watch Dated jokes and military propaganda aside, the dialogue is so rich and entertaining"
499,2,celinelagundi,2023-03-09 00:00:00.000,100.0,ltbx,definitely a cornerstone of LGBTQ+ entertainment in the Philippines
500,1,saintrobeond,2013-09-10 00:00:00.000,,ltbx,solid talaga si vice cap
501,1,franceocean,2023-03-01 03:23:08.492,,ltbx,Full metal jacket golagat edition
502,1,twelfthcafe,2023-02-24 00:00:00.000,100.0,ltbx,welcome home papsiiiii
504,1,_markzoned,2023-02-24 00:00:00.000,100.0,ltbx,it used to be my comfort movie when i was a child
505,1,noriyakee,2023-02-15 00:00:00.000,,ltbx,can you serve
505,2,noriyakee,2023-02-15 00:00:00.000,,ltbx,"no, like"
506,1,charleswxyz,2023-02-05 00:00:00.000,,ltbx,mulan if mulan was gay and filipino
507,1,vincibles,2023-02-02 00:00:00.000,80.0,ltbx,"This joke got me screaming for no reason: ""Sinong colonel"
507,2,vincibles,2023-02-02 00:00:00.000,80.0,ltbx,"""""Si Hilda Colonel"""
508,1,seashellsalt,2023-01-21 00:00:00.000,100.0,ltbx,"2022, era of rotc meme lols"
509,1,visthnm,2023-01-19 00:00:00.000,,ltbx,take me back to this era of comedy
511,1,chestarrr,2023-01-07 00:00:00.000,100.0,ltbx,biblically accurate mulan
512,1,summerxxsadness,2022-12-28 00:00:00.000,100.0,ltbx,napaka-seryoso naman ng mga tao dito wala ba kayong kaligayahan
513,1,hwangmiguel,2023-01-08 00:00:00.000,100.0,ltbx,"Tara sundan natin, sigurado ako papunta yan sa kuta kung saan tinatago ang lolo ko eh"
513,2,hwangmiguel,2023-01-08 00:00:00.000,100.0,ltbx,Nakita ko kasama nila si colonel e
513,3,hwangmiguel,2023-01-08 00:00:00.000,100.0,ltbx,Sinong colonel
513,4,hwangmiguel,2023-01-08 00:00:00.000,100.0,ltbx,Si Hilda
513,5,hwangmiguel,2023-01-08 00:00:00.000,100.0,ltbx,Sinong Hilda
513,6,hwangmiguel,2023-01-08 00:00:00.000,100.0,ltbx,Si Hilda Colonel
513,7,hwangmiguel,2023-01-08 00:00:00.000,100.0,ltbx,ANG BENTA GAGOOOOO WHHAHAHAHAAHA
514,1,letusprei,2023-01-07 00:00:00.000,100.0,ltbx,peak cinemagay mulanended homophobia
515,1,gabbriellouis,2023-01-05 00:00:00.000,100.0,ltbx,DEFINITELY A CULTURAL RESET
516,1,sire_ee,2023-01-02 00:00:00.000,,ltbx,"wala,nerewatch ko lang ha ha ha"
517,1,andreisadghourl,2023-01-01 00:00:00.000,100.0,ltbx,MAS BETTER SA 2
518,1,minrhona,2023-01-01 00:00:00.000,100.0,ltbx,i used to have these kind of humor
518,2,minrhona,2023-01-01 00:00:00.000,100.0,ltbx,this is always my fave vice ganda film unti this age
519,1,starliyght,2023-01-01 00:00:00.000,100.0,ltbx,vice ganda doesnt make movies like this anymore :( a timeless CAMP
520,1,pcyromeo,2022-12-31 00:00:00.000,100.0,ltbx,mmff szn so lemme drop my biased among vg's fimography
521,1,handpickedberry,2022-12-30 00:00:00.000,100.0,ltbx,this is so camp and i live for it
523,1,janiscalling,2022-12-30 00:00:00.000,100.0,ltbx,people here wouldn’t understand CAMP
523,2,janiscalling,2022-12-30 00:00:00.000,100.0,ltbx,Welcome home papsi
524,1,julyiea,2022-12-21 00:00:00.000,100.0,ltbx,I-DAWN ZULUETA MO AKO
525,1,sinenini,2022-12-16 00:00:00.000,100.0,ltbx,aching ching ching ching
525,2,sinenini,2022-12-16 00:00:00.000,100.0,ltbx,miss u direk wenn
526,1,aricuuntning,2022-12-12 00:00:00.000,100.0,ltbx,this is how you do camp
527,1,alltoonell,2022-11-27 00:00:00.000,100.0,ltbx,MULAN AF
527,2,alltoonell,2022-11-27 00:00:00.000,100.0,ltbx,VICE COULD DO JOKER BUT JOAQUIN PHOENIX COULD NVR DO BENJAMIN SANTOS III
528,1,bigboymundragon,2022-11-05 00:00:00.000,100.0,ltbx,still cant believe mayroon pa ring homophobia eh nag blockbuster naman ang praybeyt benjamin
529,1,fatherathena,2022-11-04 15:15:54.994,80.0,ltbx,me sa rotc:
530,1,kyangkyang,2022-10-22 00:00:00.000,100.0,ltbx,"""Bakla ka 'no"
530,3,kyangkyang,2022-10-22 00:00:00.000,100.0,ltbx,"""pinanindigan talaga nila yung unkabogable sa title cause the humor, the story, and the pro-bading(dingdingding) of this movie is truly unmatched"
531,1,dawonator26,2022-10-17 00:00:00.000,100.0,ltbx,changed my life magnum opus ni meme vice reinvented gender shout out to praybeyt benjamin my favorite gender fr
532,1,notatakenhandle,2022-10-10 00:00:00.000,100.0,ltbx,PLSSSSSS THIS MOVIE SENT ME SO MUCH  jokes per minute ratio went wayyy up hea unkabogable > petrang
533,1,jmspltp,2022-10-05 11:32:53.673,60.0,ltbx,Mulan live-action but make it CAMP
534,1,lifelessbaboy,2022-09-26 15:15:52.624,100.0,ltbx,meme vice saurr mother for this
535,1,punkd4ddy,2022-08-27 00:00:00.000,100.0,ltbx,mulan ng pinas
536,1,ueyasumi,2022-08-12 00:00:00.000,,ltbx,funny the haus tlga mhie pero syempre tangina pa rin ng mga pulis at militar
537,1,benjaline,2022-08-04 11:50:12.349,100.0,ltbx,puregold mulan hehe
538,1,ru8ty,2022-08-04 00:00:00.000,80.0,ltbx,I hate how I enjoyed this
539,1,whmsvt,2022-08-01 00:00:00.000,80.0,ltbx,praybeyt benjamin paved the way
540,1,malaya_sa_ulan,2022-07-12 00:00:00.000,80.0,ltbx,"The movie is kind of hypocrite, especially the ending"
540,2,malaya_sa_ulan,2022-07-12 00:00:00.000,80.0,ltbx,"The movie is preaching about gayness and queerness yet in the ending, they simply imply that natural women are better than gay women"
540,3,malaya_sa_ulan,2022-07-12 00:00:00.000,80.0,ltbx,"The cinematography is kind of off, although the quality is nostalgic"
540,4,malaya_sa_ulan,2022-07-12 00:00:00.000,80.0,ltbx,"Despite of its flaws, I actually enjoyed it"
540,5,malaya_sa_ulan,2022-07-12 00:00:00.000,80.0,ltbx,Some of the lines nga lang ay mediyo uncomfortable at cringe
541,1,gelone,2022-07-28 00:00:00.000,100.0,ltbx,this is a cultural reset
541,2,gelone,2022-07-28 00:00:00.000,100.0,ltbx,i'll give it a five because it is funny to me
542,1,marimar_,2022-07-26 00:00:00.000,100.0,ltbx,meme vice ganda supremacy
542,2,marimar_,2022-07-26 00:00:00.000,100.0,ltbx,blessed to have grown up watching her movies with the fam <33benjie santos is AN ICONNNliterally one of my fav movies ever
543,1,dominantdaddy,2022-07-22 00:00:00.000,40.0,ltbx,WELCOME HOME PAPSIIIis the most iconic line in the history of Philippine cinema
545,1,hotsake,2022-07-01 00:00:00.000,60.0,ltbx,Nearly all of the humor is lost on me and given the love that this movie gets in its home country I'm guessing it was a lost-in-translation situation
545,2,hotsake,2022-07-01 00:00:00.000,60.0,ltbx,Mildly amusing but worse than most of the Thai comedies I've seen and those are usually on my avoid list by this point
546,1,melonb,2022-06-30 06:13:25.613,40.0,ltbx,tangina bat ako pilipino
547,1,stven,2022-06-26 11:22:36.389,100.0,ltbx,this movie will define my future for the upcoming philippine mandatory rotc
548,1,peachskies,2022-06-23 00:00:00.000,,ltbx,yes i only watch classic filipino films
549,1,peachskies,2022-06-23 00:00:00.000,,ltbx,a satirical anti-war black comedy film that depicts the horrors of war and toxic masculinity that everyone must view at least once in their lives
550,1,ibniygege,2022-06-15 00:00:00.000,20.0,ltbx,wenn deramas will destroy philippine society
551,1,aethercuts,2022-06-10 17:50:28.261,100.0,ltbx,me sa military service
552,1,davoarid,2022-06-08 00:00:00.000,100.0,ltbx,"I'm sorry, I know most Filipino cinephiles find it deeply embarrassing that movies like this are their country's most popular, but I really enjoyed this, found it spectacularly funny throughout, with a devil-may-care attitude to comedy that reminded me of nothing short of the Marx Brothers, with Vice Ganda as the perpetually horny, libidinal Harpo"
552,2,davoarid,2022-06-08 00:00:00.000,100.0,ltbx,Ready for the sequel
552,3,davoarid,2022-06-08 00:00:00.000,100.0,ltbx,"(Special attention to the supporting performances: Derek Ramsay and Eddie Garcia act the hell out of what are terrible roles on paper, but, employing the Leslie Nielsen-in-Airplane role, play them perfectly straight, which in the anarchy around them makes them sooo much funnier"
553,1,jiushiii,2022-06-03 00:00:00.000,80.0,ltbx,Praybeyt Benjamin > Saving Private Ryan
554,1,littlemisskulog,2022-05-31 19:48:47.495,100.0,ltbx,utot gun AHAHAHAHAHAHAHAHAHAHA
555,1,noelqwerty,2022-05-30 15:08:29.475,,ltbx,peak Filipino kino
556,1,jiarchives,2022-05-30 00:00:00.000,40.0,ltbx,Me sa mandatory ROTC
557,1,heirophanthor,2022-05-30 05:26:33.304,100.0,ltbx,"The world stopped, people were stunned, entire countries froze, economies pummelled, oceans were emptied, hearts were moved, and a cultural reset was served"
558,1,xiaoliu,2022-05-29 07:03:17.604,,ltbx,angas e
559,1,ephraimm,2022-05-29 00:00:00.000,100.0,ltbx,Me af
560,1,rorujiroo,2022-05-28 00:00:00.000,100.0,ltbx,The greatest filipino film in history
561,1,louie77,2022-05-22 00:00:00.000,40.0,ltbx,Mandatory military service be like
562,1,luxxana,2022-05-12 00:00:00.000,80.0,ltbx,may bago na akong personality pag natuloy rotc
563,1,niconana,2022-05-12 00:00:00.000,100.0,ltbx,IT'S SAUR ICONIC MAS NAGETS KO JOKES NGAYON
564,1,victorianmagi,2022-05-12 00:00:00.000,60.0,ltbx,the mulan of her generation
565,1,chungkween,2022-05-11 00:00:00.000,40.0,ltbx,acclang teens guide to rotc
566,1,cineauma,2022-05-03 00:00:00.000,,ltbx,my own private benjamin fr
